  27300,0.02824,0.0093518,    390, 3.6472,    172, 1.6085,     47,0.43953
  27600,0.02969,0.009236,    390,  3.602,    172, 1.5886,     47,0.43409
  27900,0.03489,0.0091201,    390, 3.5568,    172, 1.5687,     47,0.42865
  28200,0.03932,0.0090043,    390, 3.5117,    172, 1.5487,     47, 0.4232
  28500,0.03655,0.0088884,    390, 3.4665,    172, 1.5288,     47,0.41776
  28800,0.03507,0.0087726,    390, 3.4213,    172, 1.5089,     47,0.41231
  29100, 0.0342,0.0087126,    390, 3.3979,    172, 1.4986,     47,0.40949
  29400,0.03366,0.0086527,    390, 3.3746,    172, 1.4883,     47,0.40668
  29700, 0.0314,0.0085928,    390, 3.3512,    172,  1.478,     47,0.40386
  30000,0.02736,0.0085329,    390, 3.3278,    172, 1.4677,     47,0.40105
  30300,0.02656,0.008473,    390, 3.3045,    172, 1.4573,     47,0.39823
  30600,0.02749,0.008413,    390, 3.2811,    172,  1.447,     47,0.39541
  30900,0.02966,0.0083531,    390, 3.2577,    172, 1.4367,     47, 0.3926
  31200,0.03086,0.0082932,    390, 3.2343,    172, 1.4264,     47,0.38978
  31500,0.03026,0.0082333,    390,  3.211,    172, 1.4161,     47,0.38696
  31800,0.02823,0.0081733,    390, 3.1876,    172, 1.4058,     47,0.38415
  32100,0.02746,0.0081134,    390, 3.1642,    172, 1.3955,     47,0.38133
  32400,0.02837,0.0080535,    390, 3.1409,    172, 1.3852,     47,0.37851
  32700,0.02824,0.0079856,    390, 3.1144,    172, 1.3735,     47,0.37532
  33000,0.02749,0.0079177,    390, 3.0879,    172, 1.3618,     47,0.37213
  33300,0.02775,0.0078498,    390, 3.0614,    172, 1.3502,     47,0.36894
  33600,0.02909,0.0077819,    390, 3.0349,    172, 1.3385,     47,0.36575
  33900,0.03056,0.0077139,    390, 3.0084,    172, 1.3268,     47,0.36256
  34200,0.03465,0.007646,    390,  2.982,    172, 1.3151,     47,0.35936
  34500,0.03662,0.0075781,    390, 2.9555,    172, 1.3034,     47,0.35617
  34800,0.03509,0.0075102,    390,  2.929,    172, 1.2918,     47,0.35298
  35100, 0.0359,0.0074423,    390, 2.9025,    172, 1.2801,     47,0.34979
  35400,0.03766,0.0073744,    390,  2.876,    172, 1.2684,     47, 0.3466
  35700,0.03834,0.0073065,    390, 2.8495,    172, 1.2567,     47, 0.3434
  36000,0.03929,0.0072386,    390,  2.823,    172,  1.245,     47,0.34021
  36300,0.03987,0.0071267,    390, 2.7794,    172, 1.2258,     47,0.33496
  36600,0.03997,0.0070149,    390, 2.7358,    172, 1.2066,     47, 0.3297
  36900,0.03983,0.006903,    390, 2.6922,    172, 1.1873,     47,0.32444
  37200,0.03986,0.0067911,    390, 2.6485,    172, 1.1681,     47,0.31918
  37500,0.04003,0.0066793,    390, 2.6049,    172, 1.1488,     47,0.31393
  37800,0.04022,0.0065674,    390, 2.5613,    172, 1.1296,     47,0.30867
  38100,0.04036,0.0064556,    390, 2.5177,    172, 1.1104,     47,0.30341
  38400,0.04049,0.0063437,    390, 2.4741,    172, 1.0911,     47,0.29816
  38700,0.04065,0.0062319,    390, 2.4304,    172, 1.0719,     47, 0.2929
  39000,0.04085,0.00612,    390, 2.3868,    172, 1.0526,     47,0.28764
  39300,0.04111,0.0060082,    390, 2.3432,    172, 1.0334,     47,0.28238
  39600,0.04125,0.0058963,    390, 2.2996,    172, 1.0142,     47,0.27713
  39900,0.04128,0.0058604,    390, 2.2855,    172,  1.008,     47,0.27544
  40200,0.04127,0.0058244,    390, 2.2715,    172, 1.0018,     47,0.27375
  40500,0.04124,0.0057885,    390, 2.2575,    172,0.99561,     47,0.27206
  40800,0.04109,0.0057525,    390, 2.2435,    172,0.98943,     47,0.27037
  41100,  0.041,0.0057165,    390, 2.2295,    172,0.98325,     47,0.26868
  41400,0.04082,0.0056806,    390, 2.2154,    172,0.97706,     47,0.26699
  41700,0.04064,0.0056446,    390, 2.2014,    172,0.97088,     47, 0.2653
  42000,0.04022,0.0056087,    390, 2.1874,    172,0.96469,     47,0.26361
  42300,0.03978,0.0055727,    390, 2.1734,    172,0.95851,     47,0.26192
  42600,0.03941,0.0055368,    390, 2.1593,    172,0.95233,     47,0.26023
  42900,0.03918,0.0055008,    390, 2.1453,    172,0.94614,     47,0.25854
  43200,0.03884,0.0054649,    390, 2.1313,    172,0.93996,     47,0.25685
  43500,0.03807,0.0054569,    390, 2.1282,    172,0.93858,     47,0.25647
  43800,0.03701,0.0054489,    390, 2.1251,    172,0.93721,     47, 0.2561
  44100,  0.036,0.0054409,    390,  2.122,    172,0.93584,     47,0.25572
  44400,0.03527,0.0054329,    390, 2.1188,    172,0.93446,     47,0.25535
  44700,0.03425,0.0054249,    390, 2.1157,    172,0.93309,     47,0.25497
  45000,0.03328,0.0054169,    390, 2.1126,    172,0.93171,     47, 0.2546
  45300, 0.0324,0.0054089,    390, 2.1095,    172,0.93034,     47,0.25422
  45600,0.03175,0.005401,    390, 2.1064,    172,0.92896,     47,0.25385
  45900,0.03102,0.005393,    390, 2.1033,    172,0.92759,     47,0.25347
  46200,0.03056,0.005385,    390, 2.1001,    172,0.92622,     47,0.25309
  46500,0.02987,0.005377,    390,  2.097,    172,0.92484,     47,0.25272
  46800,0.02654,0.005369,    390, 2.0939,    172,0.92347,     47,0.25234
  47100,0.02248,0.0052891,    390, 2.0628,    172,0.90973,     47,0.24859
  47400,0.01897,0.0052092,    390, 2.0316,    172,0.89598,     47,0.24483
  47700,0.01721,0.0051293,    390, 2.0004,    172,0.88224,     47,0.24108
  48000,0.01651,0.0050494,    390, 1.9693,    172, 0.8685,     47,0.23732
  48300,0.01623,0.0049695,    390, 1.9381,    172,0.85476,     47,0.23357
  48600,0.01612,0.0048896,    390,  1.907,    172,0.84102,     47,0.22981
  48900,0.01693,0.0048097,    390, 1.8758,    172,0.82727,     47,0.22606
  49200,0.02004,0.0047298,    390, 1.8446,    172,0.81353,     47, 0.2223
  49500,0.02393,0.0046499,    390, 1.8135,    172,0.79979,     47,0.21855
  49800,0.02501,0.00457,    390, 1.7823,    172,0.78605,     47,0.21479
  50100,0.02632,0.0044901,    390, 1.7512,    172,0.77231,     47,0.21104
  50400,0.02787,0.0044103,    390,   1.72,    172,0.75856,     47,0.20728
  50700,0.03008,0.0044222,    390, 1.7247,    172,0.76062,     47,0.20785
  51000,0.02969,0.0044342,    390, 1.7293,    172,0.76269,     47,0.20841
  51300,0.02774,0.0044462,    390,  1.734,    172,0.76475,     47,0.20897
  51600,0.02685,0.0044582,    390, 1.7387,    172,0.76681,     47,0.20953
  51900, 0.0266,0.0044702,    390, 1.7434,    172,0.76887,     47, 0.2101
  52200, 0.0255,0.0044822,    390,  1.748,    172,0.77093,     47,0.21066
  52500,0.02313,0.0044941,    390, 1.7527,    172,0.77299,     47,0.21122
  52800,0.01964,0.0045061,    390, 1.7574,    172,0.77505,     47,0.21179
  53100,0.01729,0.0045181,    390, 1.7621,    172,0.77711,     47,0.21235
  53400,0.01617,0.0045301,    390, 1.7667,    172,0.77918,     47,0.21291
  53700,0.01574,0.0045421,    390, 1.7714,    172,0.78124,     47,0.21348
  54000,0.01558,0.0045541,    390, 1.7761,    172, 0.7833,     47,0.21404
  54300,0.01552,0.004638,    390, 1.8088,    172,0.79773,     47,0.21798
  54600, 0.0155,0.0047218,    390, 1.8415,    172,0.81216,     47,0.22193
  54900, 0.0155,0.0048057,    390, 1.8742,    172,0.82659,     47,0.22587
  55200,0.01552,0.0048896,    390,  1.907,    172,0.84102,     47,0.22981
  55500,0.01553,0.0049735,    390, 1.9397,    172,0.85544,     47,0.23376
  55800,0.01553,0.0050574,    390, 1.9724,    172,0.86987,     47, 0.2377
  56100,0.01554,0.0051413,    390, 2.0051,    172, 0.8843,     47,0.24164
  56400,0.01553,0.0052252,    390, 2.0378,    172,0.89873,     47,0.24558
  56700,0.01553,0.0053091,    390, 2.0705,    172,0.91316,     47,0.24953
  57000,0.01552,0.005393,    390, 2.1033,    172,0.92759,     47,0.25347
  57300, 0.0155,0.0054769,    390,  2.136,    172,0.94202,     47,0.25741
  57600,0.01548,0.0055607,    390, 2.1687,    172,0.95645,     47,0.26136
  57900,0.01546,0.0056007,    390, 2.1843,    172,0.96332,     47,0.26323
  58200,0.01542,0.0056406,    390, 2.1999,    172,0.97019,     47,0.26511
  58500,0.01536,0.0056806,    390, 2.2154,    172,0.97706,     47,0.26699
  58800,0.01529,0.0057205,    390,  2.231,    172,0.98393,     47,0.26887
  59100,0.01521,0.0057605,    390, 2.2466,    172, 0.9908,     47,0.27074
  59400,0.01514,0.0058004,    390, 2.2622,    172,0.99768,     47,0.27262
  59700,0.01506,0.0058404,    390, 2.2778,    172, 1.0045,     47, 0.2745
  60000,0.01498,0.0058803,    390, 2.2933,    172, 1.0114,     47,0.27638
  60300, 0.0149,0.0059203,    390, 2.3089,    172, 1.0183,     47,0.27825
  60600,0.01482,0.0059602,    390, 2.3245,    172, 1.0252,     47,0.28013
  60900,0.01474,0.0060002,    390, 2.3401,    172,  1.032,     47,0.28201
  61200,0.01466,0.0060401,    390, 2.3556,    172, 1.0389,     47,0.28389
  61500,0.01458,0.006112,    390, 2.3837,    172, 1.0513,     47,0.28727
  61800,0.01452,0.0061839,    390, 2.4117,    172, 1.0636,     47,0.29065
  62100,0.01446,0.0062558,    390, 2.4398,    172,  1.076,     47,0.29402
  62400,0.01441,0.0063278,    390, 2.4678,    172, 1.0884,     47, 0.2974
  62700,0.01436,0.0063997,    390, 2.4959,    172, 1.1007,     47,0.30078
  63000, 0.0143,0.0064716,    390, 2.5239,    172, 1.1131,     47,0.30416
  63300,0.01425,0.0065435,    390,  2.552,    172, 1.1255,     47,0.30754
  63600,0.01421,0.0066154,    390,   2.58,    172, 1.1378,     47,0.31092
  63900,0.01416,0.0066873,    390,  2.608,    172, 1.1502,     47, 0.3143
  64200,0.01411,0.0067592,    390, 2.6361,    172, 1.1626,     47,0.31768
  64500,0.01406,0.0068311,    390, 2.6641,    172, 1.1749,     47,0.32106
  64800,0.01401,0.006903,    390, 2.6922,    172, 1.1873,     47,0.32444
  65100,0.01395,0.0067911,    390, 2.6485,    172, 1.1681,     47,0.31918
  65400,0.01382,0.0066793,    390, 2.6049,    172, 1.1488,     47,0.31393
  65700,0.01363,0.0065674,    390, 2.5613,    172, 1.1296,     47,0.30867
  66000,0.01342,0.0064556,    390, 2.5177,    172, 1.1104,     47,0.30341
  66300, 0.0132,0.0063437,    390, 2.4741,    172, 1.0911,     47,0.29816
  66600,0.01297,0.0062319,    390, 2.4304,    172, 1.0719,     47, 0.2929
  66900,0.01275,0.00612,    390, 2.3868,    172, 1.0526,     47,0.28764
  67200,0.01252,0.0060082,    390, 2.3432,    172, 1.0334,     47,0.28238
  67500, 0.0123,0.0058963,    390, 2.2996,    172, 1.0142,     47,0.27713
  67800,0.01208,0.0057845,    390, 2.2559,    172,0.99493,     47,0.27187
  68100,0.01186,0.0056726,    390, 2.2123,    172,0.97569,     47,0.26661
  68400,0.01165,0.0055607,    390, 2.1687,    172,0.95645,     47,0.26136
  68700,0.01144,0.0055168,    390, 2.1516,    172,0.94889,     47,0.25929
  69000,0.01125,0.0054729,    390, 2.1344,    172,0.94133,     47,0.25722
  69300,0.01109,0.0054289,    390, 2.1173,    172,0.93377,     47,0.25516
  69600,0.01094,0.005385,    390, 2.1001,    172,0.92622,     47,0.25309
  69900,0.01079,0.005341,    390,  2.083,    172,0.91866,     47,0.25103
  70200,0.01065,0.0052971,    390, 2.0659,    172, 0.9111,     47,0.24896
  70500,0.01051,0.0052532,    390, 2.0487,    172,0.90354,     47, 0.2469
  70800,0.01037,0.0052092,    390, 2.0316,    172,0.89598,     47,0.24483
  71100,0.01023,0.0051653,    390, 2.0145,    172,0.88843,     47,0.24277
  71400, 0.0101,0.0051213,    390, 1.9973,    172,0.88087,     47, 0.2407
  71700,0.00996,0.0050774,    390, 1.9802,    172,0.87331,     47,0.23864
  72000,0.00983,0.0050334,    390,  1.963,    172,0.86575,     47,0.23657
  72300, 0.0097,0.0050574,    390, 1.9724,    172,0.86987,     47, 0.2377
  72600, 0.0096,0.0050814,    390, 1.9817,    172,  0.874,     47,0.23882
  72900,0.00952,0.0051053,    390, 1.9911,    172,0.87812,     47,0.23995
  73200,0.00945,0.0051293,    390, 2.0004,    172,0.88224,     47,0.24108
  73500,0.00939,0.0051533,    390, 2.0098,    172,0.88636,     47, 0.2422
  73800,0.00933,0.0051773,    390, 2.0191,    172,0.89049,     47,0.24333
  74100,0.00927,0.0052012,    390, 2.0285,    172,0.89461,     47,0.24446
  74400,0.00922,0.0052252,    390, 2.0378,    172,0.89873,     47,0.24558
  74700,0.00916,0.0052492,    390, 2.0472,    172,0.90285,     47,0.24671
  75000,0.00911,0.0052731,    390, 2.0565,    172,0.90698,     47,0.24784
  75300,0.00906,0.0052971,    390, 2.0659,    172, 0.9111,     47,0.24896
  75600,0.00901,0.0053211,    390, 2.0752,    172,0.91522,     47,0.25009
  75900,0.00895,0.0052611,    390, 2.0518,    172,0.90492,     47,0.24727
  76200,0.00887,0.0052012,    390, 2.0285,    172,0.89461,     47,0.24446
  76500,0.00875,0.0051413,    390, 2.0051,    172, 0.8843,     47,0.24164
  76800,0.00863,0.0050814,    390, 1.9817,    172,  0.874,     47,0.23882
  77100,0.00851,0.0050215,    390, 1.9584,    172,0.86369,     47,0.23601
  77400,0.00838,0.0049615,    390,  1.935,    172,0.85338,     47,0.23319
  77700,0.00825,0.0049016,    390, 1.9116,    172,0.84308,     47,0.23038
  78000,0.00813,0.0048417,    390, 1.8883,    172,0.83277,     47,0.22756
  78300,0.00801,0.0047818,    390, 1.8649,    172,0.82246,     47,0.22474
  78600,0.00788,0.0047218,    390, 1.8415,    172,0.81216,     47,0.22193
  78900,0.00776,0.0046619,    390, 1.8181,    172,0.80185,     47,0.21911
  79200,0.00764,0.004602,    390, 1.7948,    172,0.79154,     47,0.21629
  79500,0.00751,0.0044382,    390, 1.7309,    172,0.76337,     47, 0.2086
  79800,0.00735,0.0042744,    390,  1.667,    172, 0.7352,     47, 0.2009
  80100,0.00716,0.0041106,    390, 1.6031,    172,0.70703,     47, 0.1932
  80400,0.00695,0.0039469,    390, 1.5393,    172,0.67886,     47, 0.1855
  80700,0.00673,0.0037831,    390, 1.4754,    172,0.65069,     47, 0.1778
  81000,0.00652,0.0036193,    390, 1.4115,    172,0.62252,     47,0.17011
  81300, 0.0063,0.0034555,    390, 1.3476,    172,0.59435,     47,0.16241
  81600,0.00609,0.0032917,    390, 1.2838,    172,0.56617,     47,0.15471
  81900,0.00588,0.0031279,    390, 1.2199,    172,  0.538,     47,0.14701
  82200,0.00566,0.0029641,    390,  1.156,    172,0.50983,     47,0.13931
  82500,0.00545,0.0028003,    390, 1.0921,    172,0.48166,     47,0.13162
  82800,0.00524,0.0026366,    390, 1.0283,    172,0.45349,     47,0.12392
  83100,0.00504,0.0025167,    390,0.98152,    172,0.43288,     47,0.11829
  83400,0.00485,0.0023969,    390,0.93478,    172,0.41226,     47,0.11265
  83700,0.00467,0.002277,    390,0.88804,    172,0.39165,     47,0.10702
  84000, 0.0045,0.0021572,    390, 0.8413,    172,0.37104,     47,0.10139
  84300,0.00434,0.0020373,    390,0.79456,    172,0.35042,     47,0.095755
  84600,0.00418,0.0019175,    390,0.74783,    172,0.32981,     47,0.090123
  84900,0.00402,0.0017977,    390,0.70109,    172, 0.3092,     47,0.08449
  85200,0.00386,0.0016778,    390,0.65435,    172,0.28858,     47,0.078857
  85500, 0.0037,0.001558,    390,0.60761,    172,0.26797,     47,0.073225
  85800,0.00354,0.0014381,    390,0.56087,    172,0.24736,     47,0.067592
  86100,0.00339,0.0013183,    390,0.51413,    172,0.22674,     47,0.061959
  86400,0.00323,0.0011984,    390,0.46739,    172,0.20613,     47,0.056327
