0.000000000000000000e+00,1.198438000000000021e-03,3.900000000000000000e+02,4.673908199999999846e-01,1.720000000000000000e+02,2.061313359999999983e-01,4.700000000000000000e+01,5.632658599999999793e-02
3.000000000000000000e+02,1.130526499999999924e-03,3.900000000000000000e+02,4.409053349999999538e-01,1.720000000000000000e+02,1.944505579999999956e-01,4.700000000000000000e+01,5.313474549999999685e-02
6.000000000000000000e+02,1.062615000000000044e-03,3.900000000000000000e+02,4.144198500000000340e-01,1.720000000000000000e+02,1.827697800000000206e-01,4.700000000000000000e+01,4.994290500000000271e-02
9.000000000000000000e+02,9.947034999999999471e-04,3.900000000000000000e+02,3.879343650000000032e-01,1.720000000000000000e+02,1.710890019999999900e-01,4.700000000000000000e+01,4.675106449999999469e-02
1.200000000000000000e+03,9.267920000000000672e-04,3.900000000000000000e+02,3.614488800000000279e-01,1.720000000000000000e+02,1.594082240000000150e-01,4.700000000000000000e+01,4.355922400000000055e-02
1.500000000000000000e+03,8.588804999999999704e-04,3.900000000000000000e+02,3.349633949999999971e-01,1.720000000000000000e+02,1.477274459999999845e-01,4.700000000000000000e+01,4.036738349999999947e-02
1.800000000000000000e+03,7.909689999999999820e-04,3.900000000000000000e+02,3.084779099999999663e-01,1.720000000000000000e+02,1.360466680000000095e-01,4.700000000000000000e+01,3.717554299999999839e-02
2.100000000000000000e+03,7.230574999999999936e-04,3.900000000000000000e+02,2.819924249999999910e-01,1.720000000000000000e+02,1.243658899999999928e-01,4.700000000000000000e+01,3.398370249999999732e-02
2.400000000000000000e+03,6.551460000000000053e-04,3.900000000000000000e+02,2.555069400000000157e-01,1.720000000000000000e+02,1.126851120000000039e-01,4.700000000000000000e+01,3.079186199999999971e-02
2.700000000000000000e+03,5.872344999999999085e-04,3.900000000000000000e+02,2.290214549999999571e-01,1.720000000000000000e+02,1.010043339999999873e-01,4.700000000000000000e+01,2.760002149999999516e-02
3.000000000000000000e+03,5.193229999999999201e-04,3.900000000000000000e+02,2.025359699999999818e-01,1.720000000000000000e+02,8.932355599999998452e-02,4.700000000000000000e+01,2.440818099999999755e-02
3.300000000000000000e+03,4.514114999999999317e-04,3.900000000000000000e+02,1.760504849999999788e-01,1.720000000000000000e+02,7.764277799999998175e-02,4.700000000000000000e+01,2.121634049999999647e-02
3.600000000000000000e+03,3.834999999999999976e-04,3.900000000000000000e+02,1.495650000000000035e-01,1.720000000000000000e+02,6.596199999999999286e-02,4.700000000000000000e+01,1.802449999999999886e-02
3.900000000000000000e+03,3.795052500000000101e-04,3.900000000000000000e+02,1.480070475000000163e-01,1.720000000000000000e+02,6.527490299999999523e-02,4.700000000000000000e+01,1.783674675000000015e-02
4.200000000000000000e+03,3.755104999999999684e-04,3.900000000000000000e+02,1.464490950000000014e-01,1.720000000000000000e+02,6.458780599999999761e-02,4.700000000000000000e+01,1.764899349999999797e-02
4.500000000000000000e+03,3.715157499999999810e-04,3.900000000000000000e+02,1.448911424999999864e-01,1.720000000000000000e+02,6.390070899999999998e-02,4.700000000000000000e+01,1.746124024999999927e-02
4.800000000000000000e+03,3.675209999999999935e-04,3.900000000000000000e+02,1.433331899999999992e-01,1.720000000000000000e+02,6.321361200000000236e-02,4.700000000000000000e+01,1.727348700000000056e-02
5.100000000000000000e+03,3.635262500000000061e-04,3.900000000000000000e+02,1.417752375000000120e-01,1.720000000000000000e+02,6.252651500000000473e-02,4.700000000000000000e+01,1.708573375000000186e-02
5.400000000000000000e+03,3.595315000000000186e-04,3.900000000000000000e+02,1.402172849999999971e-01,1.720000000000000000e+02,6.183941800000000016e-02,4.700000000000000000e+01,1.689798049999999968e-02
5.700000000000000000e+03,3.555367499999999769e-04,3.900000000000000000e+02,1.386593324999999821e-01,1.720000000000000000e+02,6.115232099999999560e-02,4.700000000000000000e+01,1.671022724999999751e-02
6.000000000000000000e+03,3.515419999999999895e-04,3.900000000000000000e+02,1.371013799999999949e-01,1.720000000000000000e+02,6.046522399999999797e-02,4.700000000000000000e+01,1.652247399999999880e-02
6.300000000000000000e+03,3.475472500000000020e-04,3.900000000000000000e+02,1.355434275000000077e-01,1.720000000000000000e+02,5.977812700000000035e-02,4.700000000000000000e+01,1.633472075000000009e-02
6.600000000000000000e+03,3.435524999999999603e-04,3.900000000000000000e+02,1.339854749999999928e-01,1.720000000000000000e+02,5.909102999999999578e-02,4.700000000000000000e+01,1.614696749999999792e-02
6.900000000000000000e+03,3.395577499999999729e-04,3.900000000000000000e+02,1.324275224999999778e-01,1.720000000000000000e+02,5.840393299999999815e-02,4.700000000000000000e+01,1.595921424999999921e-02
7.200000000000000000e+03,3.355629999999999854e-04,3.900000000000000000e+02,1.308695699999999906e-01,1.720000000000000000e+02,5.771683600000000053e-02,4.700000000000000000e+01,1.577146100000000051e-02
7.500000000000000000e+03,3.395577499999999729e-04,3.900000000000000000e+02,1.324275224999999778e-01,1.720000000000000000e+02,5.840393299999999815e-02,4.700000000000000000e+01,1.595921424999999921e-02
7.800000000000000000e+03,3.435524999999999603e-04,3.900000000000000000e+02,1.339854749999999928e-01,1.720000000000000000e+02,5.909102999999999578e-02,4.700000000000000000e+01,1.614696749999999792e-02
8.100000000000000000e+03,3.475472500000000020e-04,3.900000000000000000e+02,1.355434275000000077e-01,1.720000000000000000e+02,5.977812700000000035e-02,4.700000000000000000e+01,1.633472075000000009e-02
8.400000000000000000e+03,3.515419999999999895e-04,3.900000000000000000e+02,1.371013799999999949e-01,1.720000000000000000e+02,6.046522399999999797e-02,4.700000000000000000e+01,1.652247399999999880e-02
8.700000000000000000e+03,3.555367499999999769e-04,3.900000000000000000e+02,1.386593324999999821e-01,1.720000000000000000e+02,6.115232099999999560e-02,4.700000000000000000e+01,1.671022724999999751e-02
9.000000000000000000e+03,3.595315000000000186e-04,3.900000000000000000e+02,1.402172849999999971e-01,1.720000000000000000e+02,6.183941800000000016e-02,4.700000000000000000e+01,1.689798049999999968e-02
9.300000000000000000e+03,3.635262500000000061e-04,3.900000000000000000e+02,1.417752375000000120e-01,1.720000000000000000e+02,6.252651500000000473e-02,4.700000000000000000e+01,1.708573375000000186e-02
9.600000000000000000e+03,3.675209999999999935e-04,3.900000000000000000e+02,1.433331899999999992e-01,1.720000000000000000e+02,6.321361200000000236e-02,4.700000000000000000e+01,1.727348700000000056e-02
9.900000000000000000e+03,3.715157499999999810e-04,3.900000000000000000e+02,1.448911424999999864e-01,1.720000000000000000e+02,6.390070899999999998e-02,4.700000000000000000e+01,1.746124024999999927e-02
1.020000000000000000e+04,3.755104999999999684e-04,3.900000000000000000e+02,1.464490950000000014e-01,1.720000000000000000e+02,6.458780599999999761e-02,4.700000000000000000e+01,1.764899349999999797e-02
1.050000000000000000e+04,3.795052500000000101e-04,3.900000000000000000e+02,1.480070475000000163e-01,1.720000000000000000e+02,6.527490299999999523e-02,4.700000000000000000e+01,1.783674675000000015e-02
1.080000000000000000e+04,3.834999999999999976e-04,3.900000000000000000e+02,1.495650000000000035e-01,1.720000000000000000e+02,6.596199999999999286e-02,4.700000000000000000e+01,1.802449999999999886e-02
1.110000000000000000e+04,3.954844166666666473e-04,3.900000000000000000e+02,1.542389224999999864e-01,1.720000000000000000e+02,6.802331966666666507e-02,4.700000000000000000e+01,1.858776758333333112e-02
1.140000000000000000e+04,4.074688333333333513e-04,3.900000000000000000e+02,1.589128449999999970e-01,1.720000000000000000e+02,7.008463933333333729e-02,4.700000000000000000e+01,1.915103516666666686e-02
1.170000000000000000e+04,4.194532500000000010e-04,3.900000000000000000e+02,1.635867675000000077e-01,1.720000000000000000e+02,7.214595899999999562e-02,4.700000000000000000e+01,1.971430274999999913e-02
1.200000000000000000e+04,4.314376666666666508e-04,3.900000000000000000e+02,1.682606899999999905e-01,1.720000000000000000e+02,7.420727866666666783e-02,4.700000000000000000e+01,2.027757033333333139e-02
1.230000000000000000e+04,4.434220833333333005e-04,3.900000000000000000e+02,1.729346124999999734e-01,1.720000000000000000e+02,7.626859833333332617e-02,4.700000000000000000e+01,2.084083791666666366e-02
1.260000000000000000e+04,4.554064999999999502e-04,3.900000000000000000e+02,1.776085349999999841e-01,1.720000000000000000e+02,7.832991799999999838e-02,4.700000000000000000e+01,2.140410549999999940e-02
1.290000000000000000e+04,4.673909166666666542e-04,3.900000000000000000e+02,1.822824574999999947e-01,1.720000000000000000e+02,8.039123766666667059e-02,4.700000000000000000e+01,2.196737308333333166e-02
1.320000000000000000e+04,4.793753333333333039e-04,3.900000000000000000e+02,1.869563799999999776e-01,1.720000000000000000e+02,8.245255733333332893e-02,4.700000000000000000e+01,2.253064066666666393e-02
1.350000000000000000e+04,4.913597499999999537e-04,3.900000000000000000e+02,1.916303024999999882e-01,1.720000000000000000e+02,8.451387699999998726e-02,4.700000000000000000e+01,2.309390824999999620e-02
1.380000000000000000e+04,5.033441666666666576e-04,3.900000000000000000e+02,1.963042249999999989e-01,1.720000000000000000e+02,8.657519666666665947e-02,4.700000000000000000e+01,2.365717583333333193e-02
1.410000000000000000e+04,5.153285833333332532e-04,3.900000000000000000e+02,2.009781474999999817e-01,1.720000000000000000e+02,8.863651633333331781e-02,4.700000000000000000e+01,2.422044341666666420e-02
1.440000000000000000e+04,5.273129999999999571e-04,3.900000000000000000e+02,2.056520699999999924e-01,1.720000000000000000e+02,9.069783599999999002e-02,4.700000000000000000e+01,2.478371099999999647e-02
1.470000000000000000e+04,7.150681666666665976e-04,3.900000000000000000e+02,2.788765849999999547e-01,1.720000000000000000e+02,1.229917246666666492e-01,4.700000000000000000e+01,3.360820383333332911e-02
1.500000000000000000e+04,9.028233333333332382e-04,3.900000000000000000e+02,3.521010999999999447e-01,1.720000000000000000e+02,1.552856133333333222e-01,4.700000000000000000e+01,4.243269666666666523e-02
1.530000000000000000e+04,1.090578499999999987e-03,3.900000000000000000e+02,4.253256149999999902e-01,1.720000000000000000e+02,1.875795020000000091e-01,4.700000000000000000e+01,5.125718950000000135e-02
1.560000000000000000e+04,1.278333666666666736e-03,3.900000000000000000e+02,4.985501300000000358e-01,1.720000000000000000e+02,2.198733906666666682e-01,4.700000000000000000e+01,6.008168233333333746e-02
1.590000000000000000e+04,1.466088833333333268e-03,3.900000000000000000e+02,5.717746449999999703e-01,1.720000000000000000e+02,2.521672793333333273e-01,4.700000000000000000e+01,6.890617516666666664e-02
1.620000000000000000e+04,1.653844000000000017e-03,3.900000000000000000e+02,6.449991600000000158e-01,1.720000000000000000e+02,2.844611679999999865e-01,4.700000000000000000e+01,7.773066800000000276e-02
1.650000000000000000e+04,1.841599166666666766e-03,3.900000000000000000e+02,7.182236750000000614e-01,1.720000000000000000e+02,3.167550566666667011e-01,4.700000000000000000e+01,8.655516083333333888e-02
1.680000000000000000e+04,2.029354333333333298e-03,3.900000000000000000e+02,7.914481899999999959e-01,1.720000000000000000e+02,3.490489453333333048e-01,4.700000000000000000e+01,9.537965366666666112e-02
1.710000000000000000e+04,2.217109499999999830e-03,3.900000000000000000e+02,8.646727049999999304e-01,1.720000000000000000e+02,3.813428339999999639e-01,4.700000000000000000e+01,1.042041464999999972e-01
1.740000000000000000e+04,2.404864666666666796e-03,3.900000000000000000e+02,9.378972200000000869e-01,1.720000000000000000e+02,4.136367226666666785e-01,4.700000000000000000e+01,1.130286393333333333e-01
1.770000000000000000e+04,2.592619833333333762e-03,3.900000000000000000e+02,1.011121735000000132e+00,1.720000000000000000e+02,4.459306113333333932e-01,4.700000000000000000e+01,1.218531321666666833e-01
1.800000000000000000e+04,2.780374999999999860e-03,3.900000000000000000e+02,1.084346249999999845e+00,1.720000000000000000e+02,4.782244999999999968e-01,4.700000000000000000e+01,1.306776249999999917e-01
1.830000000000000000e+04,3.199828166666666626e-03,3.900000000000000000e+02,1.247932985000000050e+00,1.720000000000000000e+02,5.503704446666666250e-01,4.700000000000000000e+01,1.503919238333333297e-01
1.860000000000000000e+04,3.619281333333332958e-03,3.900000000000000000e+02,1.411519719999999811e+00,1.720000000000000000e+02,6.225163893333333087e-01,4.700000000000000000e+01,1.701062226666666399e-01
1.890000000000000000e+04,4.038734500000000158e-03,3.900000000000000000e+02,1.575106455000000016e+00,1.720000000000000000e+02,6.946623339999999924e-01,4.700000000000000000e+01,1.898205215000000057e-01
1.920000000000000000e+04,4.458187666666666056e-03,3.900000000000000000e+02,1.738693189999999777e+00,1.720000000000000000e+02,7.668082786666665651e-01,4.700000000000000000e+01,2.095348203333333159e-01
1.950000000000000000e+04,4.877640833333332822e-03,3.900000000000000000e+02,1.902279924999999761e+00,1.720000000000000000e+02,8.389542233333332488e-01,4.700000000000000000e+01,2.292491191666666539e-01
1.980000000000000000e+04,5.297093999999999588e-03,3.900000000000000000e+02,2.065866659999999744e+00,1.720000000000000000e+02,9.111001679999999325e-01,4.700000000000000000e+01,2.489634179999999919e-01
2.010000000000000000e+04,5.716547166666665486e-03,3.900000000000000000e+02,2.229453394999999727e+00,1.720000000000000000e+02,9.832461126666665052e-01,4.700000000000000000e+01,2.686777168333333021e-01
2.040000000000000000e+04,6.136000333333332252e-03,3.900000000000000000e+02,2.393040129999999710e+00,1.720000000000000000e+02,1.055392057333333078e+00,4.700000000000000000e+01,2.883920156666666124e-01
2.070000000000000000e+04,6.555453499999999017e-03,3.900000000000000000e+02,2.556626864999999693e+00,1.720000000000000000e+02,1.127538001999999873e+00,4.700000000000000000e+01,3.081063144999999781e-01
2.100000000000000000e+04,6.974906666666665783e-03,3.900000000000000000e+02,2.720213599999999676e+00,1.720000000000000000e+02,1.199683946666666445e+00,4.700000000000000000e+01,3.278206133333332883e-01
2.130000000000000000e+04,7.394359833333332549e-03,3.900000000000000000e+02,2.883800334999999659e+00,1.720000000000000000e+02,1.271829891333333240e+00,4.700000000000000000e+01,3.475349121666666541e-01
2.160000000000000000e+04,7.813812999999999315e-03,3.900000000000000000e+02,3.047387069999999643e+00,1.720000000000000000e+02,1.343975835999999813e+00,4.700000000000000000e+01,3.672492109999999643e-01
2.190000000000000000e+04,8.009557750000000087e-03,3.900000000000000000e+02,3.123727522499999854e+00,1.720000000000000000e+02,1.377643933000000098e+00,4.700000000000000000e+01,3.764492142499999972e-01
